YYYY-MM-DD-HH:MM:SS;FT0101[l/m];FT0401[m3/h];PT0101[Bar];PT0102[Bar];PT0201[Bar];PT0202[Bar];PT0301[Bar];PT0302[Bar];PT0303[Bar];CV0201[%];PT0203[Bar];PT0301[Bar];act_mode3;act_mode1;act_mode4;p;t_w[K];speed[RPM];outlet_pressure[Bar];p_lo_min[W];p_lo_max[W];DBB_ANTI_CYCLING_TRI;DBB_ANTI_CYCLING_TIM;equal_period_count;time_in_stop;last_time_in_stop;speed_avedev;M2_warning_out;M2_alarm_out;M2_reset_out;M2_cntCycles;M2_pumpToff;M2_pumpToffAvg;M2_pumpToffVar;M2_algState;M3_warning_out;M3_alarm_out;M3_reset_out;M3_cumVol;M3_edgeType;M3_edgeDetectionStat;M3_maxVol_warning;M3_maxVol_alarm;M3_Tevent;M2_cumVol;M3_qAvg;pump_output_control_;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_dpd;M2_PlumbingCheck_fla;M2_PlumbingWarning;FT0106;PT0106;FT0103;FT0104;FT0105;PV0106;SC0401;M2_stp_alg
2023-09-18 13:26:48:010;0.00; 0.00; 0.000; 3.80; 3.74; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 74.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.00; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:130;0.00; 0.00; 0.000; 3.80; 3.73; 3.72; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 74.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.00; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:250;0.00; 0.00; 0.000; 3.80; 3.74; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 74.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:370;0.00; 0.00; 0.000; 3.80; 3.73; 3.72; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:490;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:610;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:730;0.00; 0.00; 0.000; 3.80; 3.73; 3.72; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.77; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:850;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.90; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:48:970;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.90; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:090;0.00; 0.00; 0.000; 3.80; 3.74; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.90; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:210;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.90; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:330;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.30; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:450;0.00; 0.00; 0.000; 3.80; 3.73; 3.72; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.30; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:570;0.00; 0.00; 0.000; 3.80; 3.73; 3.72; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 75.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.30; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:690;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.30; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:810;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.70; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:49:930;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.70; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:050;0.00; 0.00; 0.000; 3.80; 3.73; 3.72; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.70; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:170;0.00; 0.00; 0.000; 3.80; 3.73; 3.72; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.70; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:290;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:410;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.77; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:530;0.00; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.77; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:650;0.01; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.77; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 76.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:770;0.02; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.77; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 77.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:50:890;0.02; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 77.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:51:010;0.02; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 77.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:51:130;0.03; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.822; 0.00; 571.00; 40.00; 5.00; 11.00; 77.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.50; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:51:250;0.03; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 77.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 63.00; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.82; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-09-18 13:26:51:370;0.03; 0.00; 0.000; 3.80; 3.73; 3.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 296.79; 0.00; 3.824; 0.00; 571.00; 40.00; 5.00; 11.00; 77.00; 122.00; 250.00; 0.00; 0.00; 0.00; 1.00; 63.00; 125.33; 37680.55; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 27.36; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 3.81; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
